kode;diskripsi;lokasi;merk;warna;dept;satuan;jmlawal;jmlbeli;jmljual;reorder;hpp;hrgjual1;hrgjual2;hrgjual3;jmlrbeli;jmlrjual;jmldvplus;jmldvmin;noninv;untung;ppn;lsttgl;lstven;lsttgldev;lsttglbl;lsttgljl;boxrol;koderelasi;prosen;batassup;hrgjual4;untung2;untung3;cekpakai;batas1;batas2;barcode;tglrevisi;catrevisi
PRO-AC5;PRO FORMANCE ADLT CAT 5 KG;;;;24;SAK;0;0;0;1;181834.5705;270000;265000;280000;0;0;0;0;FALSE;48.49;0;28-Feb-13;  -   -;  -   -;21-Jun-11;  -   -;0;PRO-AC1;0;0;0;45.74;53.99;0;0;0;PRO-AC5;03-Feb-16 06:56:29;0
PRO-AC18;PRO FORMANCE ADLT CAT 18 KG;;;;24;SAK;0;0;0;1;626500;860000;840000;910000;0;0;0;0;FALSE;37.27;0;13-Dec-13;  -   -;  -   -;18-Aug-11;  -   -;0;PRO-AC1;0;0;0;34.08;45.25;0;0;0;PRO-AC18;03-Feb-16 06:56:29;0
PRO-K18;PRO FORMANCE KITTEN 18 KG;;;;24;SAK;0;0;0;1;637000;865000;840000;910000;0;0;0;0;FALSE;35.79;0;15-Nov-13;  -   -;  -   -;18-Aug-11;  -   -;0;PRO-K1;0;0;0;31.87;42.86;0;0;0;PRO-K18;03-Feb-16 06:56:29;0
PRO-K5;PRO FORMANCE KITTEN 5 KG;;;;24;SAK;0;0;0;1;196000;270000;265000;280000;0;0;0;0;FALSE;37.76;0;28-Jun-12;  -   -;  -   -;21-Jun-11;  -   -;0;PRO-K1;0;0;0;35.2;42.86;0;0;0;PRO-K5;03-Feb-16 06:56:29;0
PRO-ADA15;PRO FORMANCE DOG ACTIVE 15 KG;;;;24;SAK;0;0;0;1;458500;625000;605000;655000;0;0;0;0;FALSE;36.31;0;17-Dec-13;  -   -;  -   -;21-Jun-11;  -   -;0;PRO-ADA1;0;0;0;31.95;42.86;0;0;0;PRO-ADA15;03-Feb-16 06:56:29;0
PRO-P15;PRO FORMANCE PUPPY 15 KG;;;;24;SAK;0;0;0;1;423500;670000;650000;710000;0;0;0;0;FALSE;58.21;0;25-Apr-13;  -   -;  -   -;21-Jun-11;  -   -;0;PRO-P1;0;0;0;53.48;67.65;0;0;0;PRO-P15;03-Feb-16 06:56:29;0
PRO-LNR15;PRO FORMANCE LAMB N RICE 15 KG;;;;24;SAK;0;0;0;1;402500;660000;640000;695000;0;0;0;0;FALSE;63.98;0;26-Mar-13;  -   -;  -   -;21-Jun-11;  -   -;0;PRO-L1;0;0;0;59.01;72.67;0;0;0;PRO-LNR15;03-Feb-16 06:56:29;0
PRO-CR15;PRO FORMANCE CHICKEN N RICE 15 KG;;;;24;SAK;0;0;0;1;342794.11;495000;480000;440000;0;0;0;0;FALSE;44.4;0;21-Jun-14;  -   -;  -   -;21-Jun-11;  -   -;0;PRO-CR1;0;0;0;40.03;28.36;0;0;0;PRO-CR15;03-Feb-16 06:56:29;0
PRO-PLB15;PRO FORMANCE PUPPY LARGE BREED 15 KG;;;;24;SAK;0;0;0;1;444500;670000;650000;715000;0;0;0;0;FALSE;50.73;0;09-Mar-13;  -   -;  -   -;21-Jun-11;  -   -;0;PRO-P1;0;0;0;46.23;60.85;0;0;0;PRO-PLB15;03-Feb-16 06:56:29;0
4906295014844;GOLDEN CAT FOOD 3 KG;;;;24;BAG;0;0;0;1;63000;95000;90000;77500;0;0;0;0;FALSE;50.79;0;04-May-12;  -   -;  -   -;10-Oct-11;  -   -;0;;0;0;0;42.86;23.02;0;0;0;4906295014844;03-Feb-16 06:56:29;0
4906295058497;GOLDEN CAT FOOD 3 MIX 2,5 KG MERAH;;;;24;BAG;0;0;0;1;53200;76000;74000;63000;0;0;0;0;FALSE;42.86;0;19-Mar-12;  -   -;  -   -;01-Feb-11;  -   -;0;;0;0;0;39.1;18.42;0;0;0;4906295058497;03-Feb-16 06:56:29;0
4906295058503;GOLDEN CAT FOOD 3 MIX 2,5 KG BIRU;;;;24;BAG;0;0;0;1;53200;76000;74000;63000;0;0;0;0;FALSE;42.86;0;  -   -;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;39.1;18.42;0;0;0;4906295058503;03-Feb-16 06:56:29;0
4906295058480;GOLDEN DOG FOOD MIX 2,5 KG;;;;24;BAG;0;0;0;1;46200;66000;64000;53000;0;0;0;0;FALSE;42.86;0;21-Jun-12;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;38.53;14.72;0;0;0;4906295058480;03-Feb-16 06:56:29;0
4906295014837;GOLDEN DOG FOOD MIX 3 KG;;;;24;BAG;0;0;0;1;53200;76000;74000;63000;0;0;0;0;FALSE;42.86;0;21-Jun-12;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;39.1;18.42;0;0;0;4906295014837;03-Feb-16 06:56:29;0
8850477055155;MEO KITTEN 1,2 KG;;;;21;BAG;0;366;304;1;54376;61000;61000;58500;0;0;0;0;FALSE;12.18;0;22-Jan-17;  -   -;  -   -;20-Jul-11;  -   -;0;;0;0;0;12.18;7.58;0;0;0;8850477001664;03-Feb-16 06:56:29;0
8850477051157;MEO PERSIAN 1,2 KG;;;;21;BAG;0;306;292;1;52017;59000;59000;57000;0;0;0;0;FALSE;13.42;0;19-Jan-17;  -   -;  -   -;10-Nov-11;  -   -;0;;0;0;0;13.42;9.58;0;0;0;8850477051157;03-Feb-16 06:56:29;0
CATNJOY-AC8;CAT N JOY ADLT CAT 8 KG;;;;6;SAK;0;0;0;1;155475;210000;210000;186400;0;0;0;0;FALSE;35.07;0;  -   -;  -   -;  -   -;  -   -;  -   -;0;CATNJOY-AC1;0;0;0;35.07;19.89;0;0;0;CATNJOY-AC8;03-Feb-16 06:56:29;0
UNI-AC20;UNIVERSAL ADLT CAT TUNA 20 KG;;;;2;SAK;0;108;58;0;406365;470000;460000;596000;0;0;0;0;FALSE;15.66;0;21-Jan-17;  -   -;  -   -;03-Feb-12;  -   -;0;UNI-AC1;0;0;0;13.2;46.67;0;0;0;UNI-ACT20;03-Feb-16 06:56:29;0
VITTA-AC8;VITTAMAXX ADLT CAT SEAFOOD 8 KG;;;;2;SAK;0;0;17;1;203250;260000;250000;295000;0;0;0;4;FALSE;27.92;0;12-Jan-17;  -   -;  -   -;03-Feb-12;  -   -;0;VITTA-AC1;0;0;0;23;45.14;0;0;0;VITTA-ACS8;03-Feb-16 06:56:29;0
ANF-AD9;ANF ADLT DOG 9,7 KG;;;;2;SAK;0;0;0;1;172500;230000;220000;184000;0;0;0;0;FALSE;33.33;0;  -   -;  -   -;  -   -;16-Dec-10;  -   -;0;ANF-AD1;0;0;0;27.54;6.67;0;0;0;ANF-AD9;03-Feb-16 06:56:29;0
MY-SF8;MY DEAR ADLT CAT SEA FOOD 8 KG;;;;2;SAK;0;33;19;1;215075;250000;245000;237000;0;0;0;6;FALSE;16.24;0;19-Dec-16;  -   -;  -   -;11-Nov-11;  -   -;0;MY-AC1;0;0;0;13.91;10.19;0;0;0;MY-SF8;03-Feb-16 06:56:29;0
MY-OF8;MY DEAR ADLT CAT OCEAN FISH 8 KG;;;;2;SAK;0;33;21;1;215075;250000;245000;237000;0;0;0;7;FALSE;16.24;0;19-Dec-16;  -   -;  -   -;11-Nov-11;  -   -;0;MY-AC1;0;0;0;13.91;10.19;0;0;0;MY-OF8;03-Feb-16 06:56:29;0
VITTA-AD15;VITTAMAXX ADLT DOG 15 KG;;;;2;SAK;0;0;0;1;180000;320000;310000;345000;0;0;0;0;FALSE;77.78;0;14-May-13;  -   -;  -   -;10-Sep-11;  -   -;0;VITTA-AD1;0;0;0;72.22;91.67;0;0;0;VITTA-AD15;03-Feb-16 06:56:29;0
PRIDE-AC9;SPORTSMAN PRIDE ADLT CAT 9 KG;;;;2;SAK;0;0;0;1;232941.1765;320000;310000;264000;0;0;0;0;FALSE;37.37;0;21-Mar-13;  -   -;  -   -;05-Jul-11;  -   -;0;PRIDE-AC1;0;0;0;33.08;13.33;0;0;0;PRIDE-AC9;03-Feb-16 06:56:29;0
CANIN-AD20;CANIN SELECTION ADLT DOG 20 KG;;;;2;SAK;0;0;0;1;225000;295000;285000;265000;0;0;0;0;FALSE;31.11;0;06-Aug-13;  -   -;  -   -;10-Sep-11;  -   -;0;CANIN-AD1;0;0;0;26.67;17.78;0;0;0;CANIN-AD20;03-Feb-16 06:56:29;0
UNI-AD20;UNIVERSAL ADLT DOG 20 KG;;;;2;SAK;0;0;0;1;225000;295000;285000;265000;0;0;0;0;FALSE;31.11;0;20-Jun-13;  -   -;  -   -;28-Oct-11;  -   -;0;UNI-AD1;0;0;0;26.67;17.78;0;0;0;UNI-AD20;03-Feb-16 06:56:29;0
ARTEMIS-AC8;ARTEMIS ADLT CAT 8 KG / 18 LB;;;;24;SAK;0;0;0;1;371000;510000;500000;424000;0;0;0;0;FALSE;37.47;0;  -   -;  -   -;  -   -;18-Dec-10;  -   -;0;ARTEMIS-AC1;0;0;0;34.77;14.29;0;0;0;ARTEMIS-AC8;03-Feb-16 06:56:29;0
ARTEMIS-K8;ARTEMIS KITTEN 8 KG / 18 LB;;;;24;SAK;0;0;0;1;420000;570000;555000;480000;0;0;0;0;FALSE;35.71;0;  -   -;  -   -;  -   -;18-Dec-10;  -   -;0;ARTEMIS-K1;0;0;0;32.14;14.29;0;0;0;ARTEMIS-K8;03-Feb-16 06:56:29;0
VITTA-AD20;VITTAMAXX ADLT DOG 20 KG;;;;2;SAK;0;20;13;1;273750;340000;330000;395000;0;0;0;2;FALSE;24.2;0;13-Jan-17;  -   -;  -   -;08-Jul-11;  -   -;0;VITTA-AD1;0;0;0;20.55;44.29;0;0;0;VITTA-AD20;03-Feb-16 06:56:29;0
APRO-P10;A PRO PUPPY 10 KG;;;;21;SAK;0;207;93;1;170395.41;220000;205000;265000;0;0;0;16;FALSE;29.11;0;24-Dec-16;  -   -;  -   -;19-Aug-11;  -   -;0;APRO-P1;0;0;0;20.31;57.04;0;0;0;APRO-P10;03-Feb-16 06:56:29;0
APRO-AD20;A PRO ADLT DOG 20 KG;;;;21;SAK;0;84;47;1;285715;360000;350000;423000;0;0;0;9;FALSE;26;0;18-Jan-17;  -   -;  -   -;  -   -;  -   -;0;APRO-AD1;0;0;0;22.5;48.05;0;0;0;APRO-AD20;03-Feb-16 06:56:29;0
6931508680231;PREMIER 680231;;;;24;PCS;0;0;0;1;14000;20000;20000;16000;0;0;0;0;FALSE;42.86;0;01-Feb-13;  -   -;  -   -;19-Sep-11;  -   -;0;;0;0;0;42.86;14.29;0;0;0;6931508680231;03-Feb-16 06:56:29;0
CLASSIC-BBQ20;CLASSIC BBQ 20 KG;;;;21;SAK;0;52;15;1;324520;380000;370000;480000;0;0;0;6;FALSE;17.1;0;17-Jan-17;  -   -;  -   -;19-Aug-11;  -   -;0;CLASSIC-AD1;0;0;0;14.01;47.91;0;0;0;CLASSIC-BBQ20;03-Feb-16 06:56:29;0
INUK-P15;INUKSHUK PUPPY 15 KG 26/16;;;;1;SAK;0;0;0;1;489350.86;720000;700000;800000;0;0;0;0;FALSE;47.13;0;20-Aug-13;  -   -;  -   -;25-Jan-12;  -   -;0;INUK-P1;0;0;0;43.05;63.48;0;0;0;INUK-P15;03-Feb-16 06:56:29;0
OAK-AD15;RED OAK MAINTANCE 15 KG;;;;1;SAK;0;0;0;1;225000;450000;440000;550000;0;0;0;0;FALSE;100;0;12-Jun-14;  -   -;  -   -;14-Dec-11;  -   -;0;OAK-AD1;0;0;0;95.56;144.44;0;0;0;OAK-AD15;03-Feb-16 06:56:29;0
SERIES-AC10;PRO SERIES ADLT CAT 10 KG;;;;1;SAK;0;0;0;1;453250;640000;620000;670000;0;0;0;0;FALSE;41.2;0;04-Aug-13;  -   -;  -   -;25-Jan-12;  -   -;0;SERIES-AC1;0;0;0;36.79;47.82;0;0;0;SERIES-AC10;03-Feb-16 06:56:29;0
WHS-OF7;WHISKAS  OCEAN FISH 7 KG;;;;1;SAK;0;0;0;1;187510;220000;215000;205000;0;0;0;0;FALSE;17.33;0;04-Oct-13;  -   -;  -   -;14-Dec-11;  -   -;0;WHS-1;0;0;0;14.66;9.33;0;0;0;WHS-OF7;03-Feb-16 06:56:29;0
6931508680125;PREMIER 680125;;;;24;PCS;0;0;0;1;22400;32000;32000;25600;0;0;0;0;FALSE;42.86;0;11-Jul-14;  -   -;  -   -;19-Sep-11;  -   -;0;;0;0;0;42.86;14.29;0;0;0;6931508680125;03-Feb-16 06:56:29;0
FRS-T7;FRISKIES ADLT CAT TUNA 7 KG;;;;1;SAK;0;0;0;1;243345;270000;265000;260000;0;0;0;4;FALSE;10.95;0;15-Aug-15;  -   -;  -   -;02-Feb-12;  -   -;0;FRS-AC1;0;0;0;8.9;6.84;0;0;0;FRS-T7;03-Feb-16 06:56:29;0
FRS-OF7;FRISKIES ADLT CAT OCEAN FISH 7 KG;;;;1;SAK;0;0;1;1;243301.5035;270000;265000;260000;0;0;0;3;FALSE;10.97;0;13-Jun-16;  -   -;  -   -;02-Feb-12;  -   -;0;FRS-AC1;0;0;0;8.92;6.86;0;0;0;FRS-OF7;03-Feb-16 06:56:29;0
PDG-AD20;PEDIGREE ADLT DOG BEEF 20 KG;;;;1;SAK;0;0;0;1;361519.8342;420000;415000;390000;0;0;0;0;FALSE;16.18;0;08-Sep-13;  -   -;  -   -;02-Feb-12;  -   -;0;PDG-AD1;0;0;0;14.79;7.88;0;0;0;PDG-AD20;03-Feb-16 06:56:29;0
0775392100156;PRO SERIES ADLT CAT 3,5 KG;;;;1;BAG;0;0;0;1;171035.61;260000;250000;280000;0;0;0;0;FALSE;52.02;0;28-Aug-13;  -   -;  -   -;04-Jan-12;  -   -;0;SERIES-AC1;0;0;0;46.17;63.71;0;0;0;0775392100156;03-Feb-16 06:56:29;0
0775392100163;PRO SERIES KITTEN 3,5 KG;;;;1;BAG;0;0;0;1;176757.4;270000;260000;290000;0;0;0;0;FALSE;52.75;0;19-Jul-13;  -   -;  -   -;04-Jan-12;  -   -;0;SERIES-K1;0;0;0;47.09;64.07;0;0;0;0775392100163;03-Feb-16 06:56:29;0
SERIES-K8;zzzzzzzzzzzzzz;;;;1;SAK;0;0;0;1;399829.54;440000;430000;415000;0;0;0;0;FALSE;10.05;0;  -   -;  -   -;  -   -;08-Mar-11;  -   -;0;SERIES-K1;0;0;0;7.55;3.79;0;0;0;ZZZZZZZZZZ;03-Feb-16 06:56:29;0
SERIES-P15;PRO SERIES PUPPY 15 KG;;;;1;SAK;0;0;0;1;440721.845;615000;600000;690000;0;0;0;0;FALSE;39.54;0;18-Feb-14;  -   -;  -   -;04-Jan-12;  -   -;0;SERIES-P1;0;0;0;36.14;56.56;0;0;0;SERIES-P15;03-Feb-16 06:56:29;0
SERIES-PF15;PRO SERIES PERFORMANCE 15 KG;;;;1;SAK;0;0;0;1;479888.88;670000;650000;710000;0;0;0;0;FALSE;39.62;0;19-Sep-14;  -   -;  -   -;02-Feb-12;  -   -;0;SERIES-PF1;0;0;0;35.45;47.95;0;0;0;SERIES-PF15;03-Feb-16 06:56:29;0
RC-A320;RC A3 20 KG;;;;18;SAK;0;0;0;1;630000;700000;690000;665000;0;0;0;0;FALSE;11.11;0;  -   -;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;9.52;5.56;0;0;0;RC-A320;03-Feb-16 06:56:29;0
RC-K10;RC KITTEN 36 10 KG;;;;18;SAK;0;0;5;1;759955;835000;820000;1135000;0;0;0;0;FALSE;9.87;0;04-Feb-16;  -   -;  -   -;15-Nov-11;  -   -;0;RC-K1;0;0;0;7.9;49.35;0;0;0;RC-K10;03-Feb-16 06:56:29;0
RC-P10;RC PERSIAN 30 / 10 KG;;;;18;SAK;0;0;0;1;790665;870000;855000;1180000;0;0;0;0;FALSE;10.03;0;27-Aug-15;  -   -;  -   -;25-Jan-12;  -   -;0;RC-P1;0;0;0;8.14;49.24;0;0;0;RC-P10;03-Feb-16 06:56:29;0
RC-MJ9;RC MEDIUM JUNIOR 9 KG;;;;18;SAK;0;0;0;1;342333.3333;420000;410000;385000;0;0;0;0;FALSE;22.69;0;  -   -;  -   -;  -   -;22-Nov-10;  -   -;0;;0;0;0;19.77;12.46;0;0;0;RC-MJ9;03-Feb-16 06:56:29;0
ACANA-AC18;ACANA PRAIRE ADLT CAT 18 KG;;;;13;SAK;0;0;0;1;669385;800000;780000;720000;0;0;0;0;FALSE;19.51;0;  -   -;  -   -;  -   -;  -   -;  -   -;0;ACANA-AC1;0;0;0;16.52;7.56;0;0;0;ACANA-AC18;03-Feb-16 06:56:29;0
ACANA-ALB7;ACANA ADLT LARGE BREED 7,5 KG;;;;13;SAK;0;0;1;1;211975;340000;325000;250000;0;0;0;0;FALSE;60.4;0;04-Aug-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;53.32;17.94;0;0;0;ACANA-ALB7;03-Feb-16 06:56:29;0
6931508680248;PREMIER 680248;;;;24;PCS;0;0;0;1;11200;16000;16000;13000;0;0;0;0;FALSE;42.86;0;13-Feb-12;  -   -;  -   -;19-Sep-11;  -   -;0;;0;0;0;42.86;16.07;0;0;0;6931508680248;03-Feb-16 06:56:29;0
SERIES-AD15;PRO SERIES ADLT DOG MAINTENCE 15 KG;;;;1;SAK;0;0;0;1;462000;600000;585000;660000;0;0;0;0;FALSE;29.87;0;16-Apr-14;  -   -;  -   -;14-Dec-11;  -   -;0;SERIES-AD1;0;0;0;26.62;42.86;0;0;0;SERIES-AD15;03-Feb-16 06:56:29;0
0856282001132;PAWLOSOPHY FELINE 500 ML;;;;26;PCS;0;0;8;1;42268;60000;60000;48000;0;0;0;0;FALSE;41.95;0;22-Mar-16;  -   -;  -   -;06-Jun-11;  -   -;0;;0;0;0;41.95;13.56;0;0;0;856282001132;03-Feb-16 06:56:29;0
0856282001118;PAWLOSOPHY WHITENING DOG 500 ML;;;;26;PCS;0;0;0;1;47600;68000;68000;52000;0;0;0;0;FALSE;42.86;0;03-Jul-15;  -   -;  -   -;03-Feb-12;  -   -;0;;0;0;0;42.86;9.24;0;0;0;856282001118;03-Feb-16 06:56:29;0
0856282001200;PAWLOSOPHY WHITENING DOG POUCH 300 ML;;;;26;PCS;0;0;0;1;24700;38000;36000;30400;0;0;0;0;FALSE;53.85;0;  -   -;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;45.75;23.08;0;0;0;0856282001200;03-Feb-16 06:56:29;0
0856282001187;PAWLOSOPHY PUPPY 300 ML;;;;26;PCS;0;0;0;1;25350;39000;37000;31200;0;0;0;0;FALSE;53.85;0;  -   -;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;45.96;23.08;0;0;0;0856282001187;03-Feb-16 06:56:29;0
0856282001170;PAWLOSOPHY ADLT DOG 300 ML;;;;26;PCS;0;0;0;1;24700;38000;36000;30400;0;0;0;0;FALSE;53.85;0;  -   -;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;45.75;23.08;0;0;0;0856282001170;03-Feb-16 06:56:29;0
0856282001217;PAWLOSOPHY DOG FLEA N TICK 300 ML;;;;26;PCS;0;0;0;1;26650;41000;39000;32800;0;0;0;0;FALSE;53.85;0;12-Feb-12;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;46.34;23.08;0;0;0;0856282001217;03-Feb-16 06:56:29;0
0856282001071;PAWLOSOPHY COLOGNE PASSION;;;;26;PCS;0;0;0;1;30100;43000;43000;34400;0;0;0;0;FALSE;42.86;0;17-Dec-14;  -   -;  -   -;03-Feb-12;  -   -;0;;0;0;0;42.86;14.29;0;0;0;PASSION;03-Feb-16 06:56:29;0
0856282001163;PAWLOSOPHY COLOGNE JOY;;;;26;PCS;0;0;0;1;30100;43000;43000;34400;0;0;0;0;FALSE;42.86;0;17-Dec-14;  -   -;  -   -;03-Feb-12;  -   -;0;;0;0;0;42.86;14.29;0;0;0;JOY;03-Feb-16 06:56:29;0
DOGMATE-AD15;DOG MATE ADLT DOG 15 KG;;;;3;SAK;0;0;0;1;193887.03;290000;280000;255000;0;0;0;0;FALSE;49.57;0;23-Oct-13;  -   -;  -   -;26-Apr-11;  -   -;0;DOGMATE-AD1;0;0;0;44.41;31.52;0;0;0;DOGMATE-AD15;03-Feb-16 06:56:29;0
ROTTO-AD20;ROTTO ADLT DOG 20 KG;;;;3;SAK;0;400;363;1;274000;345000;335000;310000;0;0;7;19;FALSE;25.91;0;24-Jan-17;  -   -;  -   -;09-Jan-12;  -   -;0;ROTTO-AD1;0;0;0;22.26;13.14;0;0;0;ROTTO-AD20;03-Feb-16 06:56:29;0
0813369001072;ARTEMIS ADLT SMALL BREED 1,8 KG;;;;24;BAG;0;0;0;1;112000;152000;147000;128000;0;0;0;0;FALSE;35.71;0;22-Apr-12;  -   -;  -   -;  -   -;  -   -;0;ARTEMIS-ASB1;0;0;0;31.25;14.29;0;0;0;0813369001072;03-Feb-16 06:56:29;0
MEO-SF7;MEO ADLT CAT SEAFOOD 7 KG;;;;21;SAK;0;0;7;1;227165;265000;260000;335000;0;0;0;6;FALSE;16.66;0;26-Nov-16;  -   -;  -   -;04-May-11;  -   -;0;MEO-AC1;0;0;0;14.45;47.47;0;0;0;MEO-SF7;03-Feb-16 06:56:29;0
MEO-T7;MEO ADLT CAT TUNA 7 KG;;;;21;SAK;0;51;53;1;227165;265000;260000;335000;0;0;0;9;FALSE;16.66;0;17-Jan-17;  -   -;  -   -;04-May-11;  -   -;0;MEO-AC1;0;0;0;14.45;47.47;0;0;0;MEO-T7;03-Feb-16 06:56:29;0
BETTER-AC15;BETTER ADLT CAT SEAFOOD 15 KG;;;;6;SAK;0;0;0;1;276078;345000;335000;405000;0;0;0;0;FALSE;24.96;0;05-Sep-14;  -   -;  -   -;02-Feb-12;  -   -;0;BETTER-AC1;0;0;0;21.34;46.7;0;0;0;BETTER-ACSF15;03-Feb-16 06:56:29;0
BETTER-AD15;BETTER ADLT DOG 15 KG;;;;6;SAK;0;0;0;1;203167.03;290000;280000;330000;0;0;0;1;FALSE;42.74;0;06-Dec-16;  -   -;  -   -;26-Dec-11;  -   -;0;BETTER-AD1;0;0;0;37.82;62.43;0;0;0;BETTER-AD15;03-Feb-16 06:56:29;0
SERIES-H15;PRO SERIES HOLISTIC 15 KG;;;;1;SAK;0;0;0;1;483000;720000;700000;780000;0;0;0;0;FALSE;49.07;0;17-Sep-14;  -   -;  -   -;27-Nov-11;  -   -;0;;0;0;0;44.93;61.49;0;0;0;SERIES-H15;03-Feb-16 06:56:29;0
OAK-AC8;RED OAK ADLT CAT 8 KG;;;;1;SAK;0;0;0;1;234000;310000;300000;370000;0;0;0;3;FALSE;32.48;0;02-Apr-13;  -   -;  -   -;25-Jan-12;  -   -;0;OAK-AC1;0;0;0;28.21;58.12;0;0;0;OAK-AC8;03-Feb-16 06:56:29;0
OAK-AC1;RED OAK ADLT CAT 1 KG;;;;27;KG;0;0;37;1;26500;40000;40000;40000;0;0;24;0;FALSE;50.94;0;13-May-16;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;50.94;50.94;0;0;0;OAK-AC1;03-Feb-16 06:56:29;0
ALPO-AD10;ALPO ADLT DOG BEEF 10 KG;;;;1;SAK;0;55;30;1;248465;285000;280000;270000;0;0;0;10;FALSE;14.7;0;13-Jan-17;  -   -;  -   -;02-Feb-12;  -   -;0;ALPO-AD1;0;0;0;12.69;8.67;0;0;0;ALPO-AD10;03-Feb-16 06:56:29;0
PDG-P8;PEDIGREE PUPPY 8 KG;;;;1;SAK;0;0;0;1;204773;240000;235000;215000;0;0;0;0;FALSE;17.2;0;17-Jun-13;  -   -;  -   -;02-Feb-12;  -   -;0;PDG-P1;0;0;0;14.76;4.99;0;0;0;PDG-P8;03-Feb-16 06:56:29;0
LARA-P10;LARA POULTRY 10 KG;;;;6;SAK;0;0;0;1;271700;310000;300000;250000;0;0;0;0;FALSE;14.1;0;  -   -;  -   -;  -   -;  -   -;  -   -;0;LARA-AC1;0;0;0;10.42;-7.99;0;0;0;LARA-P10;03-Feb-16 06:56:29;0
LARA-M10;LARA MEAT 10 KG;;;;6;SAK;0;0;0;1;271700;310000;300000;250000;0;0;0;0;FALSE;14.1;0;  -   -;  -   -;  -   -;  -   -;  -   -;0;LARA-AC1;0;0;0;10.42;-7.99;0;0;0;LARA-M10;03-Feb-16 06:56:29;0
LARA-F10;LARA FITNESS FISH 10 KG;;;;6;SAK;0;0;0;1;217700;310000;300000;250000;0;0;0;0;FALSE;42.4;0;  -   -;  -   -;  -   -;  -   -;  -   -;0;LARA-AC1;0;0;0;37.8;14.84;0;0;0;LARA-F10;03-Feb-16 06:56:29;0
LARA-S10;LARA SENSITIVE 10 KG;;;;6;SAK;0;0;0;1;293725;375000;355000;335000;0;0;0;0;FALSE;27.67;0;  -   -;  -   -;  -   -;  -   -;  -   -;0;LARA-AC1;0;0;0;20.86;14.05;0;0;0;LARA-S10;03-Feb-16 06:56:29;0
LARA-K10;LARA KITTEN 10 KG;;;;6;SAK;0;0;0;1;293725;375000;355000;335000;0;0;0;0;FALSE;27.67;0;  -   -;  -   -;  -   -;  -   -;  -   -;0;LARA-K1;0;0;0;20.86;14.05;0;0;0;LARA-K10;03-Feb-16 06:56:29;0
5410340410035;LARA FITNESS FISH 500 GR;;;;6;BAG;0;0;0;1;18175;23000;23000;20000;0;0;0;0;FALSE;26.55;0;  -   -;  -   -;  -   -;  -   -;  -   -;0;LARA-AC1;0;0;0;26.55;10.04;0;0;0;5410340410035;03-Feb-16 06:56:29;0
5410340410004;LARA POULTRY 500 GR;;;;6;BAG;0;0;0;1;18175;23000;23000;20000;0;0;0;0;FALSE;26.55;0;  -   -;  -   -;  -   -;24-Dec-10;  -   -;0;LARA-AC1;0;0;0;26.55;10.04;0;0;0;5410340410004;03-Feb-16 06:56:29;0
5410340410066;LARA MEAT 500 GR;;;;6;BAG;0;0;0;1;18175;23000;23000;20000;0;0;0;0;FALSE;26.55;0;  -   -;  -   -;  -   -;  -   -;  -   -;0;;0;0;0;26.55;10.04;0;0;0;5410340410066;03-Feb-16 06:56:29;0
5410340410189;LARA SENSITIVE 500 GR;;;;6;BAG;0;0;0;1;19375;24000;24000;21000;0;0;0;0;FALSE;23.87;0;  -   -;  -   -;  -   -;24-Dec-10;  -   -;0;;0;0;0;23.87;8.39;0;0;0;5410340410189;03-Feb-16 06:56:29;0
RISHY-P10;RISHY PUPPY 10 KG;;;;6;SAK;0;0;2;1;188594.45;220000;215000;200000;0;0;0;0;FALSE;16.65;0;04-Jun-16;  -   -;  -   -;27-Jun-11;  -   -;0;RISHY-P1;0;0;0;14;6.05;0;0;0;RISHY-P10;03-Feb-16 06:56:29;0
RISHY-AD10;RISHY ADLT DOG 10 KG;;;;6;SAK;0;0;0;1;142823.62;190000;180000;157000;0;0;0;0;FALSE;33.03;0;07-Jul-14;  -   -;  -   -;25-Sep-11;  -   -;0;RISHY-AD1;0;0;0;26.03;9.93;0;0;0;RISHY-AD10;03-Feb-16 06:56:29;0
RISHY-AD15;RISHY ADLT DOG 15 KG;;;;6;SAK;0;0;0;1;256103;300000;290000;271500;0;0;0;0;FALSE;17.14;0;02-Oct-14;  -   -;  -   -;25-Sep-11;  -   -;0;RISHY-AD1;0;0;0;13.24;6.01;0;0;0;RISHY-AD15;03-Feb-16 06:56:29;0
8856801000310;CAT N JOY ADLT CAT 1,5 KG;;;;6;BAG;0;0;0;1;39625;50000;50000;44000;0;0;0;0;FALSE;26.18;0;  -   -;  -   -;  -   -;  -   -;  -   -;0;CATNJOY-AC1;0;0;0;26.18;11.04;0;0;0;8856801000310;03-Feb-16 06:56:29;0
